case_number,plot,focal_node,focal_area_id,school_id,centroid_node,centroid_area_id,distance_to_centroid_miles,plot_radius_miles,closer_candidate_count
264,case_0264_block_60750179021015_school_862.png,1732,60750179021015,862,5874,60750353003005,8.99465101347777,,0
265,case_0265_block_60750179021018_school_413.png,1735,60750179021018,413,6007,60750426011000,6.502530395113312,,0
266,case_0266_block_60750179021020_school_420.png,1737,60750179021020,420,2297,60750212003004,5.387334612798866,,0
267,case_0267_block_60750179021020_school_456.png,1737,60750179021020,456,2776,60750229032009,4.502272711138279,,0
268,case_0268_block_60750179021020_school_478.png,1737,60750179021020,478,4283,60750301022010,6.081852436016636,,0
269,case_0269_block_60750179021020_school_481.png,1737,60750179021020,481,3793,60750260031009,6.929816638106653,,0
270,case_0270_block_60750179021020_school_488.png,1737,60750179021020,488,4863,60750309005018,7.7237856074313616,,0
271,case_0271_block_60750179021020_school_490.png,1737,60750179021020,490,375,60750113002001,2.3895511731724413,,0
272,case_0272_block_60750179021020_school_497.png,1737,60750179021020,497,2594,60750227022009,3.660432949307835,,0
273,case_0273_block_60750179021020_school_505.png,1737,60750179021020,505,2085,60750205002004,5.080738182506036,,0
274,case_0274_block_60750179021020_school_507.png,1737,60750179021020,507,2868,60750230032002,5.523377774776105,,0
275,case_0275_block_60750179021020_school_513.png,1737,60750179021020,513,3650,60750257023005,6.034477146543533,,0
276,case_0276_block_60750179021020_school_521.png,1737,60750179021020,521,7117,60759805011010,6.759130417823247,,0
277,case_0277_block_60750179021020_school_539.png,1737,60750179021020,539,5505,60750330002005,7.772146422259144,,0
278,case_0278_block_60750179021020_school_544.png,1737,60750179021020,544,5762,60750351004006,8.071368820900046,,0
279,case_0279_block_60750179021020_school_575.png,1737,60750179021020,575,4995,60750311001020,6.394318519695987,,0
280,case_0280_block_60750179021020_school_589.png,1737,60750179021020,589,1499,60750171022001,5.434824655191137,,0
281,case_0281_block_60750179021020_school_593.png,1737,60750179021020,593,4061,60750263022007,7.709834323400174,,0
282,case_0282_block_60750179021020_school_603.png,1737,60750179021020,603,2712,60750228031005,4.51075006822339,,0
283,case_0283_block_60750179021020_school_614.png,1737,60750179021020,614,3501,60750256002003,6.207785925227931,,0
284,case_0284_block_60750179021020_school_644.png,1737,60750179021020,644,4319,60750302012005,6.681664058059872,,0
285,case_0285_block_60750179021020_school_650.png,1737,60750179021020,650,1417,60750168022001,4.046960918611631,,0
286,case_0286_block_60750179021020_school_656.png,1737,60750179021020,656,3265,60750254013000,5.781377065148301,,0
287,case_0287_block_60750179021020_school_670.png,1737,60750179021020,670,5647,60750332011002,8.251359309319433,,0
288,case_0288_block_60750179021020_school_680.png,1737,60750179021020,680,3150,60750252001002,4.867382628890455,,0
289,case_0289_block_60750179021020_school_691.png,1737,60750179021020,691,4093,60750263031002,8.063919907354867,,0
290,case_0290_block_60750179021020_school_718.png,1737,60750179021020,718,1450,60750170001006,4.6947875331904045,,0
291,case_0291_block_60750179021020_school_722.png,1737,60750179021020,722,4625,60750307001022,6.567439796067221,,0
292,case_0292_block_60750179021020_school_723.png,1737,60750179021020,723,2707,60750228031000,4.349815221176567,,0
293,case_0293_block_60750179021020_school_729.png,1737,60750179021020,729,3738,60750260011000,6.669385725889189,,0
294,case_0294_block_60750179021020_school_735.png,1737,60750179021020,735,1320,60750165003002,5.051287743254238,,0
295,case_0295_block_60750179021020_school_746.png,1737,60750179021020,746,5155,60750313021003,8.304891958374991,,0
296,case_0296_block_60750179021020_school_750.png,1737,60750179021020,750,5849,60750353001001,8.140886380328654,,0
297,case_0297_block_60750179021020_school_782.png,1737,60750179021020,782,5427,60750329011006,7.930846723139804,,0
298,case_0298_block_60750179021020_school_786.png,1737,60750179021020,786,1171,60750159001003,3.730791490195307,,0
299,case_0299_block_60750179021020_school_790.png,1737,60750179021020,790,344,60750111003002,3.068560610972249,,0
300,case_0300_block_60750179021020_school_816.png,1737,60750179021020,816,1974,60750203002001,4.564926773243985,,0
301,case_0301_block_60750179021020_school_820.png,1737,60750179021020,820,5240,60750314004002,8.242756905645303,,0
302,case_0302_block_60750179021020_school_838.png,1737,60750179021020,838,6848,60750614001002,4.206077721699977,,0
303,case_0303_block_60750179021020_school_842.png,1737,60750179021020,842,5035,60750311004007,6.93969627148252,,0
304,case_0304_block_60750179021020_school_859.png,1737,60750179021020,859,537,60750124022001,3.3436289515656266,,0
305,case_0305_block_60750179021020_school_862.png,1737,60750179021020,862,5874,60750353003005,8.65070324108196,,0
306,case_0306_block_60750179021020_school_867.png,1737,60750179021020,867,4141,60750264012005,7.041339049778739,,0
307,case_0307_block_60750179021020_school_876.png,1737,60750179021020,876,4672,60750308001002,6.924930466818372,,0
308,case_0308_block_60750179021020_school_999.png,1737,60750179021020,999,6635,60750607001031,2.989045468410752,,0
309,case_0309_block_60750179021022_school_413.png,1739,60750179021022,413,6007,60750426011000,6.399117131729786,,0
310,case_0310_block_60750179021022_school_435.png,1739,60750179021022,435,6191,60750476003004,6.275329304308456,,0
311,case_0311_block_60750179021022_school_525.png,1739,60750179021022,525,965,60750153001002,4.099341747182344,,0
312,case_0312_block_60750179021022_school_549.png,1739,60750179021022,549,6133,60750452002000,5.668681140325989,,0
313,case_0313_block_60750179021022_school_562.png,1739,60750179021022,562,142,60750104003012,2.0870309855019054,,0
314,case_0314_block_60750179021022_school_569.png,1739,60750179021022,569,5982,60750402001005,5.49185056247021,,0
315,case_0315_block_60750179021022_school_638.png,1739,60750179021022,638,238,60750107002003,2.403316783464772,,0
316,case_0316_block_60750179021022_school_664.png,1739,60750179021022,664,6257,60750478012003,7.295310183803293,,0
317,case_0317_block_60750179021022_school_801.png,1739,60750179021022,801,101,60750103001013,2.6160988378703,,0
318,case_0318_block_60750179021022_school_823.png,1739,60750179021022,823,757,60750130001002,3.1819417703061497,,0
319,case_0319_block_60750179021022_school_834.png,1739,60750179021022,834,317,60750110002005,2.892236820557626,,0
320,case_0320_block_60750179021022_school_848.png,1739,60750179021022,848,5996,60750402003004,5.828672262248511,,0
321,case_0321_block_60750179021022_school_872.png,1739,60750179021022,872,206,60750106002000,1.966782161032183,,0
322,case_0322_block_60750179021030_school_625.png,1747,60750179021030,625,2895,60750231022004,6.128659329587944,,0
323,case_0323_block_60750179021030_school_830.png,1747,60750179021030,830,2905,60750231031006,5.817382345798558,,0
324,case_0324_block_60750179021037_school_420.png,1754,60750179021037,420,2297,60750212003004,5.960390800093545,,0
325,case_0325_block_60750179021037_school_478.png,1754,60750179021037,478,4283,60750301022010,6.526560013019419,,0
326,case_0326_block_60750179021037_school_488.png,1754,60750179021037,488,4863,60750309005018,8.246389131689835,,0
327,case_0327_block_60750179021037_school_490.png,1754,60750179021037,490,375,60750113002001,2.734189965030624,,0
328,case_0328_block_60750179021037_school_505.png,1754,60750179021037,505,2085,60750205002004,5.627331691825384,,0
329,case_0329_block_60750179021037_school_650.png,1754,60750179021037,650,1417,60750168022001,4.50761034576948,,0
330,case_0330_block_60750179021037_school_670.png,1754,60750179021037,670,5647,60750332011002,8.728458462232407,,0
331,case_0331_block_60750179021037_school_718.png,1754,60750179021037,718,1450,60750170001006,5.161822344461925,,0
332,case_0332_block_60750179021037_school_722.png,1754,60750179021037,722,4625,60750307001022,7.162833465371334,,0
333,case_0333_block_60750179021037_school_746.png,1754,60750179021037,746,5155,60750313021003,8.920960239163051,,0
334,case_0334_block_60750179021037_school_816.png,1754,60750179021037,816,1974,60750203002001,5.120135931809509,,0
335,case_0335_block_60750179021037_school_820.png,1754,60750179021037,820,5240,60750314004002,8.898703113982982,,0
336,case_0336_block_60750179021037_school_842.png,1754,60750179021037,842,5035,60750311004007,7.592856001251513,,0
337,case_0337_block_60750179021037_school_859.png,1754,60750179021037,859,537,60750124022001,3.783502984494069,,0
338,case_0338_block_60750179021037_school_872.png,1754,60750179021037,872,206,60750106002000,2.295382726392819,,0
339,case_0339_block_60750179021037_school_876.png,1754,60750179021037,876,4672,60750308001002,7.406578309698938,,0
340,case_0340_block_60750179021038_school_420.png,1755,60750179021038,420,2297,60750212003004,5.846748852035714,,0
341,case_0341_block_60750179021038_school_453.png,1755,60750179021038,453,3058,60750234002018,6.764820064406061,,0
342,case_0342_block_60750179021038_school_456.png,1755,60750179021038,456,2776,60750229032009,4.920179839215222,,0
343,case_0343_block_60750179021038_school_478.png,1755,60750179021038,478,4283,60750301022010,6.545733289356633,,0
344,case_0344_block_60750179021038_school_481.png,1755,60750179021038,481,3793,60750260031009,7.35368804187062,,0
345,case_0345_block_60750179021038_school_488.png,1755,60750179021038,488,4863,60750309005018,8.184601960352863,,0
346,case_0346_block_60750179021038_school_497.png,1755,60750179021038,497,2594,60750227022009,4.0712827764425885,,0
347,case_0347_block_60750179021038_school_505.png,1755,60750179021038,505,2085,60750205002004,5.542023790014248,,0
348,case_0348_block_60750179021038_school_507.png,1755,60750179021038,507,2868,60750230032002,5.893144852288764,,0
349,case_0349_block_60750179021038_school_513.png,1755,60750179021038,513,3650,60750257023005,6.430493885480047,,0
350,case_0350_block_60750179021038_school_521.png,1755,60750179021038,521,7117,60759805011010,7.152056135342429,,0
351,case_0351_block_60750179021038_school_539.png,1755,60750179021038,539,5505,60750330002005,8.236132000682282,,0
352,case_0352_block_60750179021038_school_575.png,1755,60750179021038,575,4995,60750311001020,6.836814204419793,,0
353,case_0353_block_60750179021038_school_589.png,1755,60750179021038,589,1499,60750171022001,5.898643803558151,,0
354,case_0354_block_60750179021038_school_593.png,1755,60750179021038,593,4061,60750263022007,8.131619212357785,,0
355,case_0355_block_60750179021038_school_603.png,1755,60750179021038,603,2712,60750228031005,4.951299957438783,,0
356,case_0356_block_60750179021038_school_614.png,1755,60750179021038,614,3501,60750256002003,6.624916118222553,,0
357,case_0357_block_60750179021038_school_625.png,1755,60750179021038,625,2895,60750231022004,5.785666070374387,,0
358,case_0358_block_60750179021038_school_650.png,1755,60750179021038,650,1417,60750168022001,4.510977329789404,,0
359,case_0359_block_60750179021038_school_656.png,1755,60750179021038,656,3265,60750254013000,6.212583188893428,,0
360,case_0360_block_60750179021038_school_670.png,1755,60750179021038,670,5647,60750332011002,8.714000569891482,,0
361,case_0361_block_60750179021038_school_680.png,1755,60750179021038,680,3150,60750252001002,5.295711942114424,,0
362,case_0362_block_60750179021038_school_691.png,1755,60750179021038,691,4093,60750263031002,8.498955862450076,,0
363,case_0363_block_60750179021038_school_718.png,1755,60750179021038,718,1450,60750170001006,5.158691677355932,,0
364,case_0364_block_60750179021038_school_722.png,1755,60750179021038,722,4625,60750307001022,7.023935451162257,,0
365,case_0365_block_60750179021038_school_723.png,1755,60750179021038,723,2707,60750228031000,4.789584677355335,,0
366,case_0366_block_60750179021038_school_729.png,1755,60750179021038,729,3738,60750260011000,7.099710413425758,,0
367,case_0367_block_60750179021038_school_746.png,1755,60750179021038,746,5155,60750313021003,8.757955177368105,,0
368,case_0368_block_60750179021038_school_816.png,1755,60750179021038,816,1974,60750203002001,5.0263028930258224,,0
369,case_0369_block_60750179021038_school_820.png,1755,60750179021038,820,5240,60750314004002,8.69117674412036,,0
370,case_0370_block_60750179021038_school_830.png,1755,60750179021038,830,2905,60750231031006,5.465629784564578,,0
371,case_0371_block_60750179021038_school_838.png,1755,60750179021038,838,6848,60750614001002,4.613827873119579,,0
372,case_0372_block_60750179021038_school_842.png,1755,60750179021038,842,5035,60750311004007,7.38976331597154,,0
373,case_0373_block_60750179021038_school_859.png,1755,60750179021038,859,537,60750124022001,3.807185202974445,,0
374,case_0374_block_60750179021038_school_862.png,1755,60750179021038,862,5874,60750353003005,9.114369005724486,,0
375,case_0375_block_60750179021038_school_867.png,1755,60750179021038,867,4141,60750264012005,7.42842653882699,,0
376,case_0376_block_60750179021038_school_876.png,1755,60750179021038,876,4672,60750308001002,7.387818628036371,,0
377,case_0377_block_60750179021038_school_999.png,1755,60750179021038,999,6635,60750607001031,3.415461532210031,,0
378,case_0378_block_60750179021040_school_420.png,1757,60750179021040,420,2297,60750212003004,5.76472330058525,,0
379,case_0379_block_60750179021040_school_435.png,1757,60750179021040,435,6191,60750476003004,6.421987596790656,,0
380,case_0380_block_60750179021040_school_453.png,1757,60750179021040,453,3058,60750234002018,7.01615461200967,,0
381,case_0381_block_60750179021040_school_456.png,1757,60750179021040,456,2776,60750229032009,5.022503056371591,,0
382,case_0382_block_60750179021040_school_478.png,1757,60750179021040,478,4283,60750301022010,6.392565936164562,,0
383,case_0383_block_60750179021040_school_481.png,1757,60750179021040,481,3793,60750260031009,7.430285532877733,,0
384,case_0384_block_60750179021040_school_488.png,1757,60750179021040,488,4863,60750309005018,8.080653026349184,,0
385,case_0385_block_60750179021040_school_490.png,1757,60750179021040,490,375,60750113002001,2.611625536287136,,0
386,case_0386_block_60750179021040_school_497.png,1757,60750179021040,497,2594,60750227022009,4.197412878081514,,0
387,case_0387_block_60750179021040_school_505.png,1757,60750179021040,505,2085,60750205002004,5.442639807497431,,0
388,case_0388_block_60750179021040_school_507.png,1757,60750179021040,507,2868,60750230032002,6.103698183456044,,0
389,case_0389_block_60750179021040_school_513.png,1757,60750179021040,513,3650,60750257023005,6.583838978295934,,0
